rt @darwistriadi: bincang dgn ahok, saya kagum dgn sosok ini.. jakarta butuh beliau @temanahok  @basuki_btp https:\/\/t.co\/u2xavhvrqm;;;;
rt @savicali: ulama yg bela ahok adalah ulama...... ah, betapa islaminya organisasi ini. (jatiwaringin raya jam 4an tadi) https:\/\/t.co\/1dnv\u2026;;;;
@ustadtengku yah contohnya ahok ust orang baik2 dituduh menista agama \ud83d\ude01","display_text_range":[13,71],"source":"\u003ca href=\"http:\/\/twitter.com\/download\/android\" rel=\"nofollow\"\u003etwitter for android\u003c\/a\u003e","truncated":false,"in_reply_to_status_id":810498766964826112,"in_reply_to_status_id_str":"810498766964826112","in_reply_to_user_id":2741382924,"in_reply_to_user_id_str":"2741382924","in_reply_to_screen_name":"ustadtengku","user":{"id":809639330020896768,"id_str":"809639330020896768","name":"mustofa nawrahardaya","screen_name":"tofalimun","location":"mecca, ca","url":"http:\/\/republikberdaya.com","description":"aktifis muda muhammadiyah; pemerhati kejahatan, terorisme & perilaku miring manusia. belajar dakwah. follow : @mustofanawra ig : tofalimun","protected":false,"verified":false,"followers_count":31,"friends_count":45,"listed_count":0,"favourites_count":4,"statuses_count":33,"created_at":"fri dec 16 06:00:33 +0000 2016","utc_offset":null,"time_zone":null,"geo_enabled":false,"lang":"id","contributors_enabled":false,"is_translator":false,"profile_background_color":"f5f8fa","profile_background_image_url":"","profile_background_image_url_https":"","profile_background_tile":false,"profile_link_color":"1da1f2","profile_sidebar_border_color":"c0deed","profile_sidebar_fill_color":"ddeef6","profile_text_color":"333333","profile_use_background_image":true,"profile_image_url":"http:\/\/pbs.twimg.com\/profile_images\/810509963139260416\/ftgqzmve_normal.jpg","profile_image_url_https":"https:\/\/pbs.twimg.com\/profile_images\/810509963139260416\/ftgqzmve_normal.jpg","profile_banner_url":"https:\/\/pbs.twimg.com\/profile_banners\/809639330020896768\/1481881564","default_profile":true,"default_profile_image":false,"following":null,"follow_request_sent":null,"notifications":null},"geo":null,"coordinates":null,"place":null,"contributors":null,"is_quote_status":false,"retweet_count":0,"favorite_count":0,"entities":{"hashtags":[],"urls":[],"user_mentions":[{"screen_name":"ustadtengku","name":"tengku zulkarnain","id":2741382924,"id_str":"2741382924","indices":[0,12]}],"symbols":[]},"favorited":false,"retweeted":false,"filter_level":"low","lang":"in","timestamp_ms":"1482076879046"};;;
;;;;
alfapix3l4: ahok tukang korupsi #kpklamban #grdmy411 twitwar411 tofalemon twitwar411 divhumaspolri... https:\/\/t.co\/paghel15ja;;;;
rt @hasilagribisnis: daripada ngelamun, bantuin rt ya om.. biar publik tau apa bedanya agus sama ahok, hehee\u270c https:\/\/t.co\/mtjt4myukk;;;;
alfapix3l4: korupsi ahok dimana mana #kpklamban #grdmy411 #savealeppo mahendradatta twitwar411 tofalemon... https:\/\/t.co\/ohsonicjm8;;;;
alfapix3l4: ahok tukang korupsi #kpklamban #grdmy411 twitwar411 tofalemon twitwar411 divhumaspolri...... https:\/\/t.co\/ovi5teqgzb;;;;
ahok tukang korupsi #kpklamban #grdmy411 @twitwar411 @tofalemon @twitwar411 @divhumaspolri... https:\/\/t.co\/umsanuqju5;;;;
merinding !!! inilah video kesaktian ahok yang belum kamu ketahui: https:\/\/t.co\/l2rbohhayh via @youtube;;;;
korupsi ahok dimana mana #kpklamban #grdmy411 #savealeppo @mahendradatta @twitwar411 @tofalemon... https:\/\/t.co\/4pdfoohpz3;;;;
rt @ruben_yuanito: wah beneran anggota fpi yg buron neh ?\npendukung salah satu cagub rival ahok ? https:\/\/t.co\/antwbn7wpy;;;;
rt @tetapahokdjarot: dari awal udah kuduga pak ahok tersangka karena tekanan massa,preman berkedok agama yg ingin menangkan pasang calon\u2026 ;;;;
rt @ghanieierfan: @ipunglombok @bangpitung_ajw @republikaonline pengadilan ahok hasilnya juga diskresi, amsyong, penista islam melenggang d\u2026;;;;
rt @hariadhi: yang lain baru berwacana, ahok sudah wujudkan. plus berantas prostitusi pula... https:\/\/t.co\/r82hw9u3vu;;;;
rt @sibonekakayu: bobrok nian ahok djarot ini. mengadakan dzikir dgn cara membohongi abah kh junaedi al bagdadi. bagaimana ini jeng\u2026 ;;;;
rt @zarazettirazr: anjrot bohong lagi ngakunya ahok yg ga bs hadir padahal abah al baghdadi menolak jika ahok hadir \u261d\ud83c\udffc\ufe0fini klatifikasi\u2026 ;;;;
@ryesties mungkin yg di otak\ud83d\udc49 @bamsbulaksumur4 @triocorong \ud83d\udc48cuma ahok &amp; ahok, sampe iklan yg begitu aja dinyinyirin, dianggap ngatain ahok.\ud83d\ude01","display_text_range":[10,144],"source":"\u003ca href=\"http:\/\/twitter.com\/download\/android\" rel=\"nofollow\"\u003etwitter for android\u003c\/a\u003e","truncated":false,"in_reply_to_status_id":810514903521861633,"in_reply_to_status_id_str":"810514903521861633","in_reply_to_user_id":795586168590974976,"in_reply_to_user_id_str":"795586168590974976","in_reply_to_screen_name":"ryesties","user":{"id":2993647650,"id_str":"2993647650","name":"a.k. yasni pahang","screen_name":"sengkewe","location":"warung #kopirakyat ","url":null,"description":"pecinta seni budaya. penikmat alam. penikmat kopi. menolak gaya bunuh nurani. hidup bukan sekedar bernafas.|| cuma lulusan sma paket e.","protected":false,"verified":false,"followers_count":715,"friends_count":1022,"listed_count":3,"favourites_count":1238,"statuses_count":35940,"created_at":"fri jan 23 18:22:07 +0000 2015","utc_offset":21600,"time_zone":"novosibirsk","geo_enabled":true,"lang":"id","contributors_enabled":false,"is_translator":false,"profile_background_color":"c0deed","profile_background_image_url":"http:\/\/abs.twimg.com\/images\/themes\/theme1\/bg.png","profile_background_image_url_https":"https:\/\/abs.twimg.com\/images\/themes\/theme1\/bg.png","profile_background_tile":false,"profile_link_color":"1da1f2","profile_sidebar_border_color":"c0deed","profile_sidebar_fill_color":"ddeef6","profile_text_color":"333333","profile_use_background_image":true,"profile_image_url":"http:\/\/pbs.twimg.com\/profile_images\/809399889733898240\/k7u4hjco_normal.jpg","profile_image_url_https":"https:\/\/pbs.twimg.com\/profile_images\/809399889733898240\/k7u4hjco_normal.jpg","profile_banner_url":"https:\/\/pbs.twimg.com\/profile_banners\/2993647650\/1473388673","default_profile":true,"default_profile_image":false,"following":null,"follow_request_sent":null,"notifications":null},"geo":null,"coordinates":null,"place":null,"contributors":null,"is_quote_status":false,"retweet_count":0,"favorite_count":0,"entities":{"hashtags":[],"urls":[],"user_mentions":[{"screen_name":"ryesties","name":"negri seterah","id":795586168590974976,"id_str":"795586168590974976","indices":[0,9]},{"screen_name":"bamsbulaksumur4","name":"bamsarianto4","id":1127013487,"id_str":"1127013487","indices":[30,46]},{"screen_name":"triocorong","name":"cocot bochor","id":4642013114,"id_str":"4642013114","indices":[47,58]}],"symbols":[]},"favorited":false,"retweeted":false,"filter_level":"low","lang":"in","timestamp_ms":"1482076909329"};;;
;;;;
rt @eachchoose: sentuhan tangan dingin koh ahok dan mas djarot | qureta https:\/\/t.co\/fmy6ni6ckc;;;;
berjuang terus bu guru @retnolistyarti https:\/\/t.co\/tjrtpfrsaf","display_text_range":[0,38],"source":"\u003ca href=\"http:\/\/twitter.com\/download\/iphone\" rel=\"nofollow\"\u003etwitter for iphone\u003c\/a\u003e","truncated":false,"in_reply_to_status_id":null,"in_reply_to_status_id_str":null,"in_reply_to_user_id":null,"in_reply_to_user_id_str":null,"in_reply_to_screen_name":null,"user":{"id":1567041240,"id_str":"1567041240","name":"\u0625\u0631\u0634\u0627\u062f","screen_name":"lesaershad","location":"perempatan gang senggol","url":null,"description":"life for \u0623\u0644\u0644\u0647 || fanboy \u0645\u062d\u0645\u0651\u062f || cules","protected":false,"verified":false,"followers_count":611,"friends_count":368,"listed_count":6,"favourites_count":201,"statuses_count":18797,"created_at":"thu jul 04 01:36:22 +0000 2013","utc_offset":25200,"time_zone":"jakarta","geo_enabled":true,"lang":"en","contributors_enabled":false,"is_translator":false,"profile_background_color":"b2dfda","profile_background_image_url":"http:\/\/abs.twimg.com\/images\/themes\/theme13\/bg.gif","profile_background_image_url_https":"https:\/\/abs.twimg.com\/images\/themes\/theme13\/bg.gif","profile_background_tile":false,"profile_link_color":"93a644","profile_sidebar_border_color":"eeeeee","profile_sidebar_fill_color":"ffffff","profile_text_color":"333333","profile_use_background_image":true,"profile_image_url":"http:\/\/pbs.twimg.com\/profile_images\/808926915650322433\/v1fizoko_normal.jpg","profile_image_url_https":"https:\/\/pbs.twimg.com\/profile_images\/808926915650322433\/v1fizoko_normal.jpg","profile_banner_url":"https:\/\/pbs.twimg.com\/profile_banners\/1567041240\/1475849790","default_profile":false,"default_profile_image":false,"following":null,"follow_request_sent":null,"notifications":null},"geo":null,"coordinates":null,"place":null,"contributors":null,"quoted_status_id":810483993573367808,"quoted_status_id_str":"810483993573367808","quoted_status":{"created_at":"sun dec 18 13:56:56 +0000 2016","id":810483993573367808,"id_str":"810483993573367808";;;;
saya suka video @youtube https:\/\/t.co\/ceiorbto3i mengharukan : doa rakyat untuk ahok - djarot !!!;;;;
rt @mrshananto: kesaksian warga kepulauan seribu. menurut mrk ahok gmn sih? https:\/\/t.co\/tl9embsg0h;;;;
rt @snorkeling12: #timnasjuara #airmatabuaya #ahokdipecat #ahokbersinetron https:\/\/t.co\/7wzi0qcfs5 december 18, 2016 at 07:55pm;;;;
kucing pergi \ntikus berpesta https:\/\/t.co\/ecn6x5eanu","display_text_range":[0,28],"source":"\u003ca href=\"http:\/\/twitter.com\/download\/android\" rel=\"nofollow\"\u003etwitter for android\u003c\/a\u003e","truncated":false,"in_reply_to_status_id":null,"in_reply_to_status_id_str":null,"in_reply_to_user_id":null,"in_reply_to_user_id_str":null,"in_reply_to_screen_name":null,"user":{"id":35179789,"id_str":"35179789","name":"achmad marendes","screen_name":"achmad_marendes","location":"jakarta","url":"http:\/\/achmadmarendes.wordpress.com","description":"stalking is prohibited","protected":false,"verified":false,"followers_count":2535,"friends_count":2223,"listed_count":35,"favourites_count":21702,"statuses_count":88622,"created_at":"sat apr 25 08:56:57 +0000 2009","utc_offset":25200,"time_zone":"jakarta","geo_enabled":true,"lang":"en","contributors_enabled":false,"is_translator":false,"profile_background_color":"0099b9","profile_background_image_url":"http:\/\/abs.twimg.com\/images\/themes\/theme4\/bg.gif","profile_background_image_url_https":"https:\/\/abs.twimg.com\/images\/themes\/theme4\/bg.gif","profile_background_tile":false,"profile_link_color":"0099b9","profile_sidebar_border_color":"5ed4dc","profile_sidebar_fill_color":"95e8ec","profile_text_color":"3c3940","profile_use_background_image":true,"profile_image_url":"http:\/\/pbs.twimg.com\/profile_images\/730652084018634752\/lbwl31ty_normal.jpg","profile_image_url_https":"https:\/\/pbs.twimg.com\/profile_images\/730652084018634752\/lbwl31ty_normal.jpg","default_profile":false,"default_profile_image":false,"following":null,"follow_request_sent":null,"notifications":null},"geo":null,"coordinates":null,"place":null,"contributors":null,"quoted_status_id":810507523992195072,"quoted_status_id_str":"810507523992195072","quoted_status":{"created_at":"sun dec 18 15:30:26 +0000 2016","id":810507523992195072,"id_str":"810507523992195072";;;;
korupsi ahok dimana mana #kpklamban #grdmy411 #savealeppo @mahendradatta @twitwar411 @tofalemon... https:\/\/t.co\/0ms5bifwok;;;;
rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!;;;;
rt @triwul82: serunya, ahok dan dua putranya main sepeda di kalijodo\nhttps:\/\/t.co\/mpkh0hp35o https:\/\/t.co\/mmu7juzmjl;;;;
rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!;;;;
rt @sugi_0706: kasus penistaanagama yg tengah di alami ahok adalah krimilaisasi dan merupakan pelanggaran ham\nhttps:\/\/t.co\/18t2laut56;;;;
rt @sibonekakayu: bobrok nian ahok djarot ini. mengadakan dzikir dgn cara membohongi abah kh junaedi al bagdadi. bagaimana ini jeng\u2026 ;;;;
rt @zarazettirazr: anjrot bohong lagi ngakunya ahok yg ga bs hadir padahal abah al baghdadi menolak jika ahok hadir \u261d\ud83c\udffc\ufe0fini klatifikasi\u2026 ;;;;
rt @triwul82: djarot hadiri zikir bersama di rawamangun, sampaikan maaf ahok tak bisa datang\nhttps:\/\/t.co\/dhmtu30hkp;;;;
rt @zarazettirazr: anjrot bohong lagi ngakunya ahok yg ga bs hadir padahal abah al baghdadi menolak jika ahok hadir \u261d\ud83c\udffc\ufe0fini klatifikasi\u2026 ;;;;
rt @savicali: ulama yg bela ahok adalah ulama...... ah, betapa islaminya organisasi ini. (jatiwaringin raya jam 4an tadi) https:\/\/t.co\/1dnv\u2026;;;;
rt @zarazettirazr: breaking news survey pilgub dki update\n*ahok-djarot 99%\n*agus-silvy 0,5%\n*anies-sandiaga 0,1%\nsurvey dilakukan di beijin\u2026;;;;
korupsi ahok dimana mana #kpklamban #grdmy411 #savealeppo @mahendradatta @twitwar411 @tofalemon... https:\/\/t.co\/kxonvpynw1;;;;
berita terbaru hari ini 18 desember 2016, kakak ahok islam tapi menangis melihat ahok ikuti sidang: https:\/\/t.co\/qpiijq9v6d melalui;;;;
rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!;;;;
rt @hariadhi: pls rt: hati si mba mba wartegnya tetap untuk ahok... :) https:\/\/t.co\/caaq0fqcbb;;;;
lepas masa cuti ahok juga bakal diberhentikan? https:\/\/t.co\/k7ksdxxiva https:\/\/t.co\/pwohh7a4qr","display_text_range":[0,70],"source":"\u003ca href=\"https:\/\/dlvrit.com\/\" rel=\"nofollow\"\u003edlvr.it\u003c\/a\u003e","truncated":false,"in_reply_to_status_id":null,"in_reply_to_status_id_str":null,"in_reply_to_user_id":null,"in_reply_to_user_id_str":null,"in_reply_to_screen_name":null,"user":{"id":805849547834433536,"id_str":"805849547834433536","name":"adila afaf","screen_name":"adila_afaf","location":null,"url":null,"description":null,"protected":false,"verified":false,"followers_count":1,"friends_count":1,"listed_count":0,"favourites_count":3,"statuses_count":154,"created_at":"mon dec 05 19:01:18 +0000 2016","utc_offset":null,"time_zone":null,"geo_enabled":false,"lang":"id","contributors_enabled":false,"is_translator":false,"profile_background_color":"f5f8fa","profile_background_image_url":"","profile_background_image_url_https":"","profile_background_tile":false,"profile_link_color":"1da1f2","profile_sidebar_border_color":"c0deed","profile_sidebar_fill_color":"ddeef6","profile_text_color":"333333","profile_use_background_image":true,"profile_image_url":"http:\/\/abs.twimg.com\/sticky\/default_profile_images\/default_profile_0_normal.png","profile_image_url_https":"https:\/\/abs.twimg.com\/sticky\/default_profile_images\/default_profile_0_normal.png","default_profile":true,"default_profile_image":true,"following":null,"follow_request_sent":null,"notifications":null},"geo":null,"coordinates":null,"place":null,"contributors":null,"is_quote_status":false,"retweet_count":0,"favorite_count":0,"entities":{"hashtags":[],"urls":[{"url":"https:\/\/t.co\/k7ksdxxiva","expanded_url":"http:\/\/dlvr.it\/mvyrwl","display_url":"dlvr.it\/mvyrwl","indices":[47,70]}],"user_mentions":[],"symbols":[],"media":[{"id":810515667367534592,"id_str":"810515667367534592","indices":[71,94],"media_url":"http:\/\/pbs.twimg.com\/media\/cz-htizuoaahyq3.jpg","media_url_https":"https:\/\/pbs.twimg.com\/media\/cz-htizuoaahyq3.jpg","url":"https:\/\/t.co\/pwohh7a4qr","display_url":"pic.twitter.com\/pwohh7a4qr","expanded_url":"https:\/\/twitter.com\/adila_afaf\/status\/810515669837967360\/photo\/1","type":"photo","sizes":{"large":{"w":640,"h":429,"resize":"fit"},"medium":{"w":640,"h":429,"resize":"fit"},"thumb":{"w":150,"h":150,"resize":"crop"},"small":{"w":640,"h":429,"resize":"fit"}}}]},"extended_entities":{"media":[{"id":810515667367534592,"id_str":"810515667367534592","indices":[71,94],"media_url":"http:\/\/pbs.twimg.com\/media\/cz-htizuoaahyq3.jpg","media_url_https":"https:\/\/pbs.twimg.com\/media\/cz-htizuoaahyq3.jpg","url":"https:\/\/t.co\/pwohh7a4qr","display_url":"pic.twitter.com\/pwohh7a4qr","expanded_url":"https:\/\/twitter.com\/adila_afaf\/status\/810515669837967360\/photo\/1","type":"photo","sizes":{"large":{"w":640,"h":429,"resize":"fit"},"medium":{"w":640,"h":429,"resize":"fit"},"thumb":{"w":150,"h":150,"resize":"crop"},"small":{"w":640,"h":429,"resize":"fit"}}}]},"favorited":false,"retweeted":false,"possibly_sensitive":false,"filter_level":"low","lang":"in","timestamp_ms":"1482076968999"};;;;
;;;;
lepas masa cuti ahok juga bakal diberhentikan? https:\/\/t.co\/ypxfwyyixe https:\/\/t.co\/uvwuc5r6on","display_text_range":[0,70],"source":"\u003ca href=\"https:\/\/dlvrit.com\/\" rel=\"nofollow\"\u003edlvr.it\u003c\/a\u003e","truncated":false,"in_reply_to_status_id":null,"in_reply_to_status_id_str":null,"in_reply_to_user_id":null,"in_reply_to_user_id_str":null,"in_reply_to_screen_name":null,"user":{"id":805013565094535169,"id_str":"805013565094535169","name":"mus mulyadi","screen_name":"moezmuljadi","location":null,"url":null,"description":null,"protected":false,"verified":false,"followers_count":1,"friends_count":20,"listed_count":0,"favourites_count":21,"statuses_count":1481,"created_at":"sat dec 03 11:39:25 +0000 2016","utc_offset":null,"time_zone":null,"geo_enabled":false,"lang":"en","contributors_enabled":false,"is_translator":false,"profile_background_color":"f5f8fa","profile_background_image_url":"","profile_background_image_url_https":"","profile_background_tile":false,"profile_link_color":"1da1f2","profile_sidebar_border_color":"c0deed","profile_sidebar_fill_color":"ddeef6","profile_text_color":"333333","profile_use_background_image":true,"profile_image_url":"http:\/\/abs.twimg.com\/sticky\/default_profile_images\/default_profile_2_normal.png","profile_image_url_https":"https:\/\/abs.twimg.com\/sticky\/default_profile_images\/default_profile_2_normal.png","default_profile":true,"default_profile_image":true,"following":null,"follow_request_sent":null,"notifications":null},"geo":null,"coordinates":null,"place":null,"contributors":null,"is_quote_status":false,"retweet_count":0,"favorite_count":0,"entities":{"hashtags":[],"urls":[{"url":"https:\/\/t.co\/ypxfwyyixe","expanded_url":"http:\/\/dlvr.it\/mvyrwf","display_url":"dlvr.it\/mvyrwf","indices":[47,70]}],"user_mentions":[],"symbols":[],"media":[{"id":810515666465763329,"id_str":"810515666465763329","indices":[71,94],"media_url":"http:\/\/pbs.twimg.com\/media\/cz-htfcusaeqmyv.jpg","media_url_https":"https:\/\/pbs.twimg.com\/media\/cz-htfcusaeqmyv.jpg","url":"https:\/\/t.co\/uvwuc5r6on","display_url":"pic.twitter.com\/uvwuc5r6on","expanded_url":"https:\/\/twitter.com\/moezmuljadi\/status\/810515669926092800\/photo\/1","type":"photo","sizes":{"large":{"w":640,"h":429,"resize":"fit"},"medium":{"w":640,"h":429,"resize":"fit"},"thumb":{"w":150,"h":150,"resize":"crop"},"small":{"w":640,"h":429,"resize":"fit"}}}]},"extended_entities":{"media":[{"id":810515666465763329,"id_str":"810515666465763329","indices":[71,94],"media_url":"http:\/\/pbs.twimg.com\/media\/cz-htfcusaeqmyv.jpg","media_url_https":"https:\/\/pbs.twimg.com\/media\/cz-htfcusaeqmyv.jpg","url":"https:\/\/t.co\/uvwuc5r6on","display_url":"pic.twitter.com\/uvwuc5r6on","expanded_url":"https:\/\/twitter.com\/moezmuljadi\/status\/810515669926092800\/photo\/1","type":"photo","sizes":{"large":{"w":640,"h":429,"resize":"fit"},"medium":{"w":640,"h":429,"resize":"fit"},"thumb":{"w":150,"h":150,"resize":"crop"},"small":{"w":640,"h":429,"resize":"fit"}}}]},"favorited":false,"retweeted":false,"possibly_sensitive":false,"filter_level":"low","lang":"in","timestamp_ms":"1482076969020"};;;;
;;;;
lepas masa cuti ahok juga bakal diberhentikan? https:\/\/t.co\/8ha3lizemk #news https:\/\/t.co\/ausexplpot","display_text_range":[0,76],"source":"\u003ca href=\"https:\/\/dlvrit.com\/\" rel=\"nofollow\"\u003edlvr.it\u003c\/a\u003e","truncated":false,"in_reply_to_status_id":null,"in_reply_to_status_id_str":null,"in_reply_to_user_id":null,"in_reply_to_user_id_str":null,"in_reply_to_screen_name":null,"user":{"id":144328645,"id_str":"144328645","name":"anti densus 88","screen_name":"anti_densus88","location":null,"url":null,"description":"tetaplah berbagi meski kamu merasa tak punya apa-apa. karena kamu bisa berbagi perhatian, kasih sayang, pun cinta. tuluslah ketika berbagi.","protected":false,"verified":false,"followers_count":819,"friends_count":2274,"listed_count":35,"favourites_count":2,"statuses_count":7370,"created_at":"sun may 16 00:27:26 +0000 2010","utc_offset":25200,"time_zone":"jakarta","geo_enabled":false,"lang":"id","contributors_enabled":false,"is_translator":false,"profile_background_color":"000000","profile_background_image_url":"http:\/\/pbs.twimg.com\/profile_background_images\/640199338740842496\/uck69od2.jpg","profile_background_image_url_https":"https:\/\/pbs.twimg.com\/profile_background_images\/640199338740842496\/uck69od2.jpg","profile_background_tile":false,"profile_link_color":"ff0000","profile_sidebar_border_color":"000000","profile_sidebar_fill_color":"000000","profile_text_color":"000000","profile_use_background_image":true,"profile_image_url":"http:\/\/pbs.twimg.com\/profile_images\/792755385585192960\/ull39bna_normal.jpg","profile_image_url_https":"https:\/\/pbs.twimg.com\/profile_images\/792755385585192960\/ull39bna_normal.jpg","profile_banner_url":"https:\/\/pbs.twimg.com\/profile_banners\/144328645\/1477842776","default_profile":false,"default_profile_image":false,"following":null,"follow_request_sent":null,"notifications":null},"geo":null,"coordinates":null,"place":null,"contributors":null,"is_quote_status":false,"retweet_count":0,"favorite_count":0,"entities":{"hashtags":[{"text":"news","indices":[71,76]}],"urls":[{"url":"https:\/\/t.co\/8ha3lizemk","expanded_url":"https:\/\/goo.gl\/wlkve0","display_url":"goo.gl\/wlkve0","indices":[47,70]}],"user_mentions":[],"symbols":[],"media":[{"id":810515668994899968,"id_str":"810515668994899968","indices":[77,100],"media_url":"http:\/\/pbs.twimg.com\/media\/cz-htoduqaatsrg.jpg","media_url_https":"https:\/\/pbs.twimg.com\/media\/cz-htoduqaatsrg.jpg","url":"https:\/\/t.co\/ausexplpot","display_url":"pic.twitter.com\/ausexplpot","expanded_url":"https:\/\/twitter.com\/anti_densus88\/status\/810515671410876416\/photo\/1","type":"photo","sizes":{"large":{"w":640,"h":429,"resize":"fit"},"medium":{"w":640,"h":429,"resize":"fit"},"thumb":{"w":150,"h":150,"resize":"crop"},"small":{"w":640,"h":429,"resize":"fit"}}}]},"extended_entities":{"media":[{"id":810515668994899968,"id_str":"810515668994899968","indices":[77,100],"media_url":"http:\/\/pbs.twimg.com\/media\/cz-htoduqaatsrg.jpg","media_url_https":"https:\/\/pbs.twimg.com\/media\/cz-htoduqaatsrg.jpg","url":"https:\/\/t.co\/ausexplpot","display_url":"pic.twitter.com\/ausexplpot","expanded_url":"https:\/\/twitter.com\/anti_densus88\/status\/810515671410876416\/photo\/1","type":"photo","sizes":{"large":{"w":640,"h":429,"resize":"fit"},"medium":{"w":640,"h":429,"resize":"fit"},"thumb":{"w":150,"h":150,"resize":"crop"},"small":{"w":640,"h":429,"resize":"fit"}}}]},"favorited":false,"retweeted":false,"possibly_sensitive":false,"filter_level":"low","lang":"in","timestamp_ms":"1482076969374"};;;;
;;;;
keliatan nih dgn cutinya ahok jd kesempatan buat mereka yg kelaparan ? https:\/\/t.co\/jwh0rgzc7a","display_text_range":[0,70],"source":"\u003ca href=\"http:\/\/twitter.com\/download\/android\" rel=\"nofollow\"\u003etwitter for android\u003c\/a\u003e","truncated":false,"in_reply_to_status_id":null,"in_reply_to_status_id_str":null,"in_reply_to_user_id":null,"in_reply_to_user_id_str":null,"in_reply_to_screen_name":null,"user":{"id":240506899,"id_str":"240506899","name":"hen\ud83d\udc99","screen_name":"h3ndr1k998","location":"nkri","url":null,"description":"unek unek","protected":false,"verified":false,"followers_count":355,"friends_count":520,"listed_count":2,"favourites_count":357,"statuses_count":19120,"created_at":"thu jan 20 02:43:14 +0000 2011","utc_offset":25200,"time_zone":"bangkok","geo_enabled":true,"lang":"id","contributors_enabled":false,"is_translator":false,"profile_background_color":"276ed9","profile_background_image_url":"http:\/\/pbs.twimg.com\/profile_background_images\/378800000053512838\/44a5540fecf2d6bd9717f5e68d03b464.jpeg","profile_background_image_url_https":"https:\/\/pbs.twimg.com\/profile_background_images\/378800000053512838\/44a5540fecf2d6bd9717f5e68d03b464.jpeg","profile_background_tile":true,"profile_link_color":"0084b4","profile_sidebar_border_color":"ffffff","profile_sidebar_fill_color":"ddeef6","profile_text_color":"333333","profile_use_background_image":true,"profile_image_url":"http:\/\/pbs.twimg.com\/profile_images\/787315467358646272\/glfsx-l6_normal.jpg","profile_image_url_https":"https:\/\/pbs.twimg.com\/profile_images\/787315467358646272\/glfsx-l6_normal.jpg","profile_banner_url":"https:\/\/pbs.twimg.com\/profile_banners\/240506899\/1479482958","default_profile":false,"default_profile_image":false,"following":null,"follow_request_sent":null,"notifications":null},"geo":null,"coordinates":null,"place":null,"contributors":null,"quoted_status_id":810468178610438144,"quoted_status_id_str":"810468178610438144","quoted_status":{"created_at":"sun dec 18 12:54:06 +0000 2016","id":810468178610438144,"id_str":"810468178610438144";;;;
lepas masa cuti ahok juga bakal diberhentikan? https:\/\/t.co\/nags4rgupj;;;;
rt @bangsa2000: bukti bahwa ahok melakukan mega korupsi ada di video ini. https:\/\/t.co\/zgpwnmv1yw https:\/\/t.co\/t4neyjshzl\";;;;
rt @stone_cobain: semua program @agusyudhoyono dan @aniesbaswedan sudah ada dan dikerjakan ahok. cuma satu yg belum, yaitu loncat dari pang\u2026;;;;
rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!;;;;
rt @zarazettirazr: anjrot bohong lagi ngakunya ahok yg ga bs hadir padahal abah al baghdadi menolak jika ahok hadir \u261d\ud83c\udffc\ufe0fini klatifikasi\u2026 ;;;;
lepas masa cuti ahok juga bakal diberhentikan? https:\/\/t.co\/wplgicmwew;;;;
rt @sugi_0706: kasus penistaanagama yg tengah di alami ahok adalah krimilaisasi dan merupakan pelanggaran ham\nhttps:\/\/t.co\/18t2laut56;;;;
rt @tukangkoprol: harus berani! hukum hrs ditegakkan walau langit runtuh!...katanya \ud83d\ude01 https:\/\/t.co\/0ioekga0f7;;;;
