rt @ayojakarta2017: ormas islam menyatakan sikap mendukung  @agusyudhoyono . semakin melesat. bismillah. #agusbersamaumat https:\/\/t.co\/xdvb\u2026;1
rt @munawarfuad: asyiknya punya idola baru yang jadi pemimpin perubahan, ikon pembaharuan warga jakarta @agusyudhoyono https:\/\/t.co\/klqrr54\u2026;1
rt @munawarfuad: makin yakin kenapa akhirnya pilih no satu, krn mas agus -mpok sulvi jadi idola baru rakyat jakarta @agusyudhoyono https:\/\/\u2026;1
rt @arzakahfira: ahy didukung oleh semua golongan\n #agusjagabhinneka\n@ayojakarta2017\n@hattarajasa\n@sbyudhoyono\n@agusyudhoyono\u2026 ;1
rt @ayojakarta2017: jakarta bs maju tanpa meninggalkan jatidiri bangsa yg memiliki etika. @hattarajasa @agusyudhoyono . #gongxifacaiagus ht\u2026;1
rt @arzakahfira: ahy dikenal dimana saja\n\n #agusjagabhinneka\n #agusjagabhinneka\n@ayojakarta2017\n@hattarajasa\n@sbyudhoyono\u2026 ;1
rt @arzakahfira: ahy pemimpin sehat\n\n #agusjagabhinneka\n #agusjagabhinneka\n@ayojakarta2017\n@hattarajasa\n@sbyudhoyono\n@agusyudhoyono\u2026 ;1
rt @zainelarf: pemimpin yg menghargai dan menghormati perbedaan dan keberagaman #agusjagabhinneka @ayojakarta2017 @agusyudhoyono https:\/\/t.\u2026;1
rt @swulll: cuma mas @agusyudhoyono yang dapat kartanu dr nu \ud83d\ude0d #pilihno1 https:\/\/t.co\/xglhyrnqfo;1
rt @agusfansclub_: gerilya mas @agusyudhoyono di cipinang. semakin mendekati hari pencoblosan semakin dekat dengan warga. https:\/\/t.co\/evm8\u2026;1
rt @agusfansclub_: silaturrahim mas @agusyudhoyono sore ini di kediaman presiden ri ke - 3 pak bj habibie. cc : @habibiecenter https:\/\/t.co\u2026;1
ahy @agusyudhoyono sdg brda ditngh lautan manusia, masya allah..sy sgt mrindg saat mnyaksikannya.. #pastiagussylvi https:\/\/t.co\/98arunsgwv","display_text_range":[0,114],"source":"\u003ca href=\"http:\/\/twitter.com\/download\/android\" rel=\"nofollow\"\u003etwitter for android\u003c\/a\u003e","truncated":false,"in_reply_to_status_id":null,"in_reply_to_status_id_str":null,"in_reply_to_user_id":null,"in_reply_to_user_id_str":null,"in_reply_to_screen_name":null,"user":{"id":352829770,"id_str":"352829770","name":"masdar chairuman","screen_name":"masdar_","location":"dki jakarta, indonesia","url":"http:\/\/www.kabarafc.com","description":"dan ketahuilah bahwasanya allah mengetahui apa yang ada dalam hatimu;1
merujuk pd program @agusyudhoyono : menggeser. itu kan sama dengan relokasi.\n\nga ada solusi yg lebih baik selain relokasi.\n\n#coblosnomor2;1
rt @nuhajr: @belarakyatyuk @matanajwa @agusyudhoyono @sylviana_murni ya betul itu, bukannya takut ditanya sama @matanajwa yg terkenal tajam\u2026;1
yang penting kreatif, negara lain aja bisa, kita juga pasti bisa min\ud83d\ude01 https:\/\/t.co\/lzzvhhkwrs","display_text_range":[0,69],"source":"\u003ca href=\"http:\/\/twitter.com\/download\/android\" rel=\"nofollow\"\u003etwitter for android\u003c\/a\u003e","truncated":false,"in_reply_to_status_id":null,"in_reply_to_status_id_str":null,"in_reply_to_user_id":null,"in_reply_to_user_id_str":null,"in_reply_to_screen_name":null,"user":{"id":619797633,"id_str":"619797633","name":"#coblosnomor2","screen_name":"alysap_","location":"jakarta capital region","url":null,"description":"faculty of psychology \ud83d\udc9b","protected":false,"verified":false,"followers_count":265,"friends_count":149,"listed_count":0,"favourites_count":158,"statuses_count":7672,"created_at":"wed jun 27 05:52:50 +0000 2012","utc_offset":25200,"time_zone":"jakarta","geo_enabled":false,"lang":"en","contributors_enabled":false,"is_translator":false,"profile_background_color":"b2dfda","profile_background_image_url":"http:\/\/abs.twimg.com\/images\/themes\/theme13\/bg.gif","profile_background_image_url_https":"https:\/\/abs.twimg.com\/images\/themes\/theme13\/bg.gif","profile_background_tile":false,"profile_link_color":"f5abb5","profile_sidebar_border_color":"000000","profile_sidebar_fill_color":"000000","profile_text_color":"000000","profile_use_background_image":true,"profile_image_url":"http:\/\/pbs.twimg.com\/profile_images\/826045782973304832\/2h89dmn2_normal.jpg","profile_image_url_https":"https:\/\/pbs.twimg.com\/profile_images\/826045782973304832\/2h89dmn2_normal.jpg","default_profile":false,"default_profile_image":false,"following":null,"follow_request_sent":null,"notifications":null},"geo":null,"coordinates":null,"place":null,"contributors":null,"quoted_status_id":826097536242851840,"quoted_status_id_str":"826097536242851840","quoted_status":{"created_at":"mon jan 30 15:59:35 +0000 2017","id":826097536242851840,"id_str":"826097536242851840";1
rt @agusfansclub_: dari cipinang, mas @agusyudhoyono lanjut ke penggilingan. kapanpun, dimanapun, selalu disambut antusiasme warga. https:\/\u2026;1
rt @ayojakarta2017: dukungan terus mengalir. 48 ormas islam (fkld) sikap mendukung paslon 1. @agusyudhoyono @sylviana_murni\u2026 ;1
rt @ayojakarta2017: dukungan terus mengalir. 48 ormas islam (fkld) sikap mendukung paslon 1. @agusyudhoyono @sylviana_murni\u2026 ;1
rt @munawarfuad: makin yakin kenapa akhirnya pilih no satu, krn mas agus -mpok sulvi jadi idola baru rakyat jakarta @agusyudhoyono https:\/\/\u2026;1
rt @munawarfuad: asyiknya punya idola baru yang jadi pemimpin perubahan, ikon pembaharuan warga jakarta @agusyudhoyono https:\/\/t.co\/klqrr54\u2026;1
rt @munawarfuad: nah, ini pemimpin yang jadi magnet perubahan buat semua warga jakarta. siapa mau lebih baik, pilih no satu.\u2026 ;1
rt @munawarfuad: kebhinekaan itu keunikan, keindahan dan karunia tuhan. kita bersatu dalam keragaman @agusyudhoyono https:\/\/t.co\/2rzd7ukfc8;1
